,ObservationDate,country,Confirmed,Deaths,Recovered,Code,latitude,longitude,New Confirmed,New Recovered,New Death
2340,03/13/2020,maldives,9,0,0,MV,3.202778,73.22068,1,0,0
2476,03/14/2020,maldives,10,0,0,MV,3.202778,73.22068,1,0,0
2623,03/15/2020,maldives,13,0,0,MV,3.202778,73.22068,3,0,0
2822,03/16/2020,maldives,13,0,0,MV,3.202778,73.22068,0,0,0
2931,03/17/2020,maldives,13,0,0,MV,3.202778,73.22068,0,0,0
3092,03/18/2020,maldives,13,0,0,MV,3.202778,73.22068,0,0,0
3267,03/19/2020,maldives,13,0,0,MV,3.202778,73.22068,0,0,0
3430,03/20/2020,maldives,13,0,0,MV,3.202778,73.22068,0,0,0
3607,03/21/2020,maldives,13,0,0,MV,3.202778,73.22068,0,0,0
3785,03/22/2020,maldives,13,0,3,MV,3.202778,73.22068,0,3,0
3954,03/23/2020,maldives,13,0,5,MV,3.202778,73.22068,0,2,0
4125,03/24/2020,maldives,13,0,5,MV,3.202778,73.22068,0,0,0
4298,03/25/2020,maldives,13,0,8,MV,3.202778,73.22068,0,3,0
4460,03/26/2020,maldives,13,0,8,MV,3.202778,73.22068,0,0,0
4652,03/27/2020,maldives,16,0,9,MV,3.202778,73.22068,3,1,0
4828,03/28/2020,maldives,16,0,9,MV,3.202778,73.22068,0,0,0
4299,03/25/2020,mali,2,0,0,ML,17.570692,-3.9961660000000006,2,0,0
4473,03/26/2020,mali,4,0,0,ML,17.570692,-3.9961660000000006,2,0,0
4653,03/27/2020,mali,11,0,0,ML,17.570692,-3.9961660000000006,7,0,0
4829,03/28/2020,mali,18,0,0,ML,17.570692,-3.9961660000000006,7,0,0
1669,03/07/2020,malta,3,0,0,MT,35.937496,14.375416,3,0,0
1772,03/08/2020,malta,3,0,0,MT,35.937496,14.375416,0,0,0
1881,03/09/2020,malta,3,0,0,MT,35.937496,14.375416,0,0,0
1990,03/10/2020,malta,5,0,0,MT,35.937496,14.375416,2,0,0
2105,03/11/2020,malta,6,0,0,MT,35.937496,14.375416,1,0,0
2221,03/12/2020,malta,6,0,0,MT,35.937496,14.375416,0,0,0
2339,03/13/2020,malta,12,0,1,MT,35.937496,14.375416,6,1,0
2477,03/14/2020,malta,18,0,1,MT,35.937496,14.375416,6,0,0
2624,03/15/2020,malta,21,0,1,MT,35.937496,14.375416,3,0,0
2780,03/16/2020,malta,30,0,2,MT,35.937496,14.375416,9,1,0
2932,03/17/2020,malta,38,0,2,MT,35.937496,14.375416,8,0,0
3093,03/18/2020,malta,38,0,2,MT,35.937496,14.375416,0,0,0
3259,03/19/2020,malta,53,0,2,MT,35.937496,14.375416,15,0,0
3431,03/20/2020,malta,64,0,2,MT,35.937496,14.375416,11,0,0
3608,03/21/2020,malta,73,0,2,MT,35.937496,14.375416,9,0,0
3773,03/22/2020,malta,90,0,2,MT,35.937496,14.375416,17,0,0
3955,03/23/2020,malta,107,0,2,MT,35.937496,14.375416,17,0,0
4126,03/24/2020,malta,110,0,2,MT,35.937496,14.375416,3,0,0
4300,03/25/2020,malta,129,0,2,MT,35.937496,14.375416,19,0,0
4474,03/26/2020,malta,134,0,2,MT,35.937496,14.375416,5,0,0
4654,03/27/2020,malta,139,0,2,MT,35.937496,14.375416,5,0,0
4830,03/28/2020,malta,149,0,2,MT,35.937496,14.375416,10,0,0
1668,03/07/2020,martinique,2,0,0,MQ,14.641528,-61.024174,2,0,0
1771,03/08/2020,martinique,2,0,0,MQ,14.641528,-61.024174,0,0,0
1880,03/09/2020,martinique,2,0,0,MQ,14.641528,-61.024174,0,0,0
1989,03/10/2020,martinique,2,0,0,MQ,14.641528,-61.024174,0,0,0
2104,03/11/2020,martinique,3,0,0,MQ,14.641528,-61.024174,1,0,0
2220,03/12/2020,martinique,3,0,0,MQ,14.641528,-61.024174,0,0,0
2338,03/13/2020,martinique,3,0,0,MQ,14.641528,-61.024174,0,0,0
2478,03/14/2020,martinique,9,0,0,MQ,14.641528,-61.024174,6,0,0
2625,03/15/2020,martinique,9,0,0,MQ,14.641528,-61.024174,0,0,0
2773,03/16/2020,martinique,15,1,0,MQ,14.641528,-61.024174,6,0,1
2920,03/17/2020,martinique,16,1,0,MQ,14.641528,-61.024174,1,0,0
3082,03/18/2020,martinique,19,1,0,MQ,14.641528,-61.024174,3,0,0
3260,03/19/2020,martinique,23,1,0,MQ,14.641528,-61.024174,4,0,0
3432,03/20/2020,martinique,32,1,0,MQ,14.641528,-61.024174,9,0,0
3609,03/21/2020,martinique,32,1,0,MQ,14.641528,-61.024174,0,0,0
2479,03/14/2020,mauritania,1,0,0,MR,21.00789,-10.940835,1,0,0
2626,03/15/2020,mauritania,1,0,0,MR,21.00789,-10.940835,0,0,0
2774,03/16/2020,mauritania,1,0,0,MR,21.00789,-10.940835,0,0,0
2933,03/17/2020,mauritania,1,0,0,MR,21.00789,-10.940835,0,0,0
3094,03/18/2020,mauritania,1,0,0,MR,21.00789,-10.940835,0,0,0
3261,03/19/2020,mauritania,2,0,0,MR,21.00789,-10.940835,1,0,0
3433,03/20/2020,mauritania,2,0,0,MR,21.00789,-10.940835,0,0,0
3610,03/21/2020,mauritania,2,0,0,MR,21.00789,-10.940835,0,0,0
3786,03/22/2020,mauritania,2,0,0,MR,21.00789,-10.940835,0,0,0
3956,03/23/2020,mauritania,2,0,0,MR,21.00789,-10.940835,0,0,0
4127,03/24/2020,mauritania,2,0,0,MR,21.00789,-10.940835,0,0,0
4301,03/25/2020,mauritania,2,0,0,MR,21.00789,-10.940835,0,0,0
4475,03/26/2020,mauritania,3,0,0,MR,21.00789,-10.940835,1,0,0
4655,03/27/2020,mauritania,3,0,0,MR,21.00789,-10.940835,0,0,0
4831,03/28/2020,mauritania,5,0,0,MR,21.00789,-10.940835,2,0,0
3095,03/18/2020,mauritius,3,0,0,MU,-20.348404000000002,57.552152,3,0,0
3262,03/19/2020,mauritius,3,0,0,MU,-20.348404000000002,57.552152,0,0,0
3434,03/20/2020,mauritius,12,0,0,MU,-20.348404000000002,57.552152,9,0,0
3611,03/21/2020,mauritius,14,1,0,MU,-20.348404000000002,57.552152,2,0,1
3787,03/22/2020,mauritius,28,2,0,MU,-20.348404000000002,57.552152,14,0,1
3957,03/23/2020,mauritius,36,2,0,MU,-20.348404000000002,57.552152,8,0,0
4128,03/24/2020,mauritius,42,2,0,MU,-20.348404000000002,57.552152,6,0,0
4302,03/25/2020,mauritius,48,2,0,MU,-20.348404000000002,57.552152,6,0,0
4476,03/26/2020,mauritius,81,2,0,MU,-20.348404000000002,57.552152,33,0,0
4656,03/27/2020,mauritius,94,2,0,MU,-20.348404000000002,57.552152,13,0,0
4832,03/28/2020,mauritius,102,2,0,MU,-20.348404000000002,57.552152,8,0,0
2775,03/16/2020,mayotte,1,0,0,YT,-12.8275,45.166244,1,0,0
2934,03/17/2020,mayotte,1,0,0,YT,-12.8275,45.166244,0,0,0
3096,03/18/2020,mayotte,3,0,0,YT,-12.8275,45.166244,2,0,0
3263,03/19/2020,mayotte,3,0,0,YT,-12.8275,45.166244,0,0,0
3435,03/20/2020,mayotte,6,0,0,YT,-12.8275,45.166244,3,0,0
3612,03/21/2020,mayotte,7,0,0,YT,-12.8275,45.166244,1,0,0
14,01/23/2020,mexico,0,0,0,MX,23.634501,-102.552784,0,0,0
1036,02/28/2020,mexico,1,0,0,MX,23.634501,-102.552784,1,0,0
1101,02/29/2020,mexico,4,0,0,MX,23.634501,-102.552784,3,0,0
1163,03/01/2020,mexico,5,0,0,MX,23.634501,-102.552784,1,0,0
1233,03/02/2020,mexico,5,0,0,MX,23.634501,-102.552784,0,0,0
1309,03/03/2020,mexico,5,0,1,MX,23.634501,-102.552784,0,1,0
1385,03/04/2020,mexico,5,0,1,MX,23.634501,-102.552784,0,0,0
1476,03/05/2020,mexico,5,0,1,MX,23.634501,-102.552784,0,0,0
1570,03/06/2020,mexico,6,0,1,MX,23.634501,-102.552784,1,0,0
1667,03/07/2020,mexico,6,0,1,MX,23.634501,-102.552784,0,0,0
1770,03/08/2020,mexico,7,0,1,MX,23.634501,-102.552784,1,0,0
1879,03/09/2020,mexico,7,0,1,MX,23.634501,-102.552784,0,0,0
1988,03/10/2020,mexico,7,0,4,MX,23.634501,-102.552784,0,3,0
2103,03/11/2020,mexico,8,0,4,MX,23.634501,-102.552784,1,0,0
2219,03/12/2020,mexico,12,0,4,MX,23.634501,-102.552784,4,0,0
2351,03/13/2020,mexico,12,0,4,MX,23.634501,-102.552784,0,0,0
2480,03/14/2020,mexico,26,0,4,MX,23.634501,-102.552784,14,0,0
2627,03/15/2020,mexico,41,0,4,MX,23.634501,-102.552784,15,0,0
2776,03/16/2020,mexico,53,0,4,MX,23.634501,-102.552784,12,0,0
2935,03/17/2020,mexico,82,0,4,MX,23.634501,-102.552784,29,0,0
3097,03/18/2020,mexico,93,0,4,MX,23.634501,-102.552784,11,0,0
3264,03/19/2020,mexico,118,1,4,MX,23.634501,-102.552784,25,0,1
3436,03/20/2020,mexico,164,1,4,MX,23.634501,-102.552784,46,0,0
3613,03/21/2020,mexico,203,2,4,MX,23.634501,-102.552784,39,0,1
3788,03/22/2020,mexico,251,2,4,MX,23.634501,-102.552784,48,0,0
3958,03/23/2020,mexico,316,3,4,MX,23.634501,-102.552784,65,0,1
4129,03/24/2020,mexico,367,4,4,MX,23.634501,-102.552784,51,0,1
4303,03/25/2020,mexico,405,5,4,MX,23.634501,-102.552784,38,0,1
4477,03/26/2020,mexico,475,6,4,MX,23.634501,-102.552784,70,0,1
4657,03/27/2020,mexico,585,8,4,MX,23.634501,-102.552784,110,0,2
4833,03/28/2020,mexico,717,12,4,MX,23.634501,-102.552784,132,0,4
1769,03/08/2020,moldova,1,0,0,MD,47.411631,28.369884999999996,1,0,0
1878,03/09/2020,moldova,1,0,0,MD,47.411631,28.369884999999996,0,0,0
1987,03/10/2020,moldova,3,0,0,MD,47.411631,28.369884999999996,2,0,0
2102,03/11/2020,moldova,3,0,0,MD,47.411631,28.369884999999996,0,0,0
2218,03/12/2020,moldova,3,0,0,MD,47.411631,28.369884999999996,0,0,0
2336,03/13/2020,moldova,6,0,0,MD,47.411631,28.369884999999996,3,0,0
2481,03/14/2020,moldova,12,0,0,MD,47.411631,28.369884999999996,6,0,0
2628,03/15/2020,moldova,23,0,0,MD,47.411631,28.369884999999996,11,0,0
2777,03/16/2020,moldova,23,0,0,MD,47.411631,28.369884999999996,0,0,0
2936,03/17/2020,moldova,30,0,1,MD,47.411631,28.369884999999996,7,1,0
3098,03/18/2020,moldova,30,1,1,MD,47.411631,28.369884999999996,0,0,1
3265,03/19/2020,moldova,49,1,1,MD,47.411631,28.369884999999996,19,0,0
3437,03/20/2020,moldova,66,1,1,MD,47.411631,28.369884999999996,17,0,0
3614,03/21/2020,moldova,80,1,1,MD,47.411631,28.369884999999996,14,0,0
3789,03/22/2020,moldova,94,1,1,MD,47.411631,28.369884999999996,14,0,0
3959,03/23/2020,moldova,109,1,2,MD,47.411631,28.369884999999996,15,1,0
4130,03/24/2020,moldova,125,1,2,MD,47.411631,28.369884999999996,16,0,0
4304,03/25/2020,moldova,149,1,2,MD,47.411631,28.369884999999996,24,0,0
4478,03/26/2020,moldova,177,1,2,MD,47.411631,28.369884999999996,28,0,0
4638,03/27/2020,moldova,199,2,2,MD,47.411631,28.369884999999996,22,0,1
4814,03/28/2020,moldova,231,2,2,MD,47.411631,28.369884999999996,32,0,0
1100,02/29/2020,monaco,1,0,0,MC,43.750298,7.412841,1,0,0
1161,03/01/2020,monaco,1,0,0,MC,43.750298,7.412841,0,0,0
1232,03/02/2020,monaco,1,0,0,MC,43.750298,7.412841,0,0,0
1305,03/03/2020,monaco,1,0,0,MC,43.750298,7.412841,0,0,0
1388,03/04/2020,monaco,1,0,0,MC,43.750298,7.412841,0,0,0
1475,03/05/2020,monaco,1,0,0,MC,43.750298,7.412841,0,0,0
1569,03/06/2020,monaco,1,0,0,MC,43.750298,7.412841,0,0,0
1666,03/07/2020,monaco,1,0,0,MC,43.750298,7.412841,0,0,0
1768,03/08/2020,monaco,1,0,0,MC,43.750298,7.412841,0,0,0
1877,03/09/2020,monaco,1,0,0,MC,43.750298,7.412841,0,0,0
1986,03/10/2020,monaco,1,0,0,MC,43.750298,7.412841,0,0,0
2101,03/11/2020,monaco,1,0,0,MC,43.750298,7.412841,0,0,0
2230,03/12/2020,monaco,2,0,0,MC,43.750298,7.412841,1,0,0
2323,03/13/2020,monaco,2,0,0,MC,43.750298,7.412841,0,0,0
2482,03/14/2020,monaco,2,0,0,MC,43.750298,7.412841,0,0,0
2613,03/15/2020,monaco,2,0,0,MC,43.750298,7.412841,0,0,0
2778,03/16/2020,monaco,7,0,0,MC,43.750298,7.412841,5,0,0
2937,03/17/2020,monaco,7,0,0,MC,43.750298,7.412841,0,0,0
3099,03/18/2020,monaco,7,0,0,MC,43.750298,7.412841,0,0,0
3266,03/19/2020,monaco,7,0,0,MC,43.750298,7.412841,0,0,0
3438,03/20/2020,monaco,11,0,0,MC,43.750298,7.412841,4,0,0
3595,03/21/2020,monaco,11,0,0,MC,43.750298,7.412841,0,0,0
3790,03/22/2020,monaco,23,0,1,MC,43.750298,7.412841,12,1,0
3960,03/23/2020,monaco,23,0,1,MC,43.750298,7.412841,0,0,0
4131,03/24/2020,monaco,23,0,1,MC,43.750298,7.412841,0,0,0
4285,03/25/2020,monaco,31,0,1,MC,43.750298,7.412841,8,0,0
4479,03/26/2020,monaco,33,0,1,MC,43.750298,7.412841,2,0,0
4658,03/27/2020,monaco,42,0,1,MC,43.750298,7.412841,9,0,0
4834,03/28/2020,monaco,42,0,1,MC,43.750298,7.412841,0,0,0
1985,03/10/2020,mongolia,1,0,0,MN,46.862496,103.84665600000001,1,0,0
2113,03/11/2020,mongolia,1,0,0,MN,46.862496,103.84665600000001,0,0,0
2216,03/12/2020,mongolia,1,0,0,MN,46.862496,103.84665600000001,0,0,0
2324,03/13/2020,mongolia,1,0,0,MN,46.862496,103.84665600000001,0,0,0
2467,03/14/2020,mongolia,1,0,0,MN,46.862496,103.84665600000001,0,0,0
2629,03/15/2020,mongolia,1,0,0,MN,46.862496,103.84665600000001,0,0,0
2779,03/16/2020,mongolia,1,0,0,MN,46.862496,103.84665600000001,0,0,0
2938,03/17/2020,mongolia,5,0,0,MN,46.862496,103.84665600000001,4,0,0
3100,03/18/2020,mongolia,6,0,0,MN,46.862496,103.84665600000001,1,0,0
3248,03/19/2020,mongolia,6,0,0,MN,46.862496,103.84665600000001,0,0,0
3419,03/20/2020,mongolia,6,0,0,MN,46.862496,103.84665600000001,0,0,0
3615,03/21/2020,mongolia,10,0,0,MN,46.862496,103.84665600000001,4,0,0
3791,03/22/2020,mongolia,10,0,0,MN,46.862496,103.84665600000001,0,0,0
3961,03/23/2020,mongolia,10,0,0,MN,46.862496,103.84665600000001,0,0,0
4114,03/24/2020,mongolia,10,0,0,MN,46.862496,103.84665600000001,0,0,0
4305,03/25/2020,mongolia,10,0,0,MN,46.862496,103.84665600000001,0,0,0
4461,03/26/2020,mongolia,11,0,0,MN,46.862496,103.84665600000001,1,0,0
4636,03/27/2020,mongolia,11,0,0,MN,46.862496,103.84665600000001,0,0,0
4812,03/28/2020,mongolia,12,0,0,MN,46.862496,103.84665600000001,1,0,0
2921,03/17/2020,montenegro,2,0,0,ME,42.708678000000006,19.37439,2,0,0
3083,03/18/2020,montenegro,2,0,0,ME,42.708678000000006,19.37439,0,0,0
3257,03/19/2020,montenegro,3,0,0,ME,42.708678000000006,19.37439,1,0,0
3439,03/20/2020,montenegro,14,0,0,ME,42.708678000000006,19.37439,11,0,0
3593,03/21/2020,montenegro,14,0,0,ME,42.708678000000006,19.37439,0,0,0
3792,03/22/2020,montenegro,21,0,0,ME,42.708678000000006,19.37439,7,0,0
3943,03/23/2020,montenegro,27,1,0,ME,42.708678000000006,19.37439,6,0,1
4132,03/24/2020,montenegro,47,1,0,ME,42.708678000000006,19.37439,20,0,0
4283,03/25/2020,montenegro,52,1,0,ME,42.708678000000006,19.37439,5,0,0
4470,03/26/2020,montenegro,69,1,0,ME,42.708678000000006,19.37439,17,0,0
4634,03/27/2020,montenegro,82,1,0,ME,42.708678000000006,19.37439,13,0,0
4810,03/28/2020,montenegro,84,1,0,ME,42.708678000000006,19.37439,2,0,0
1231,03/02/2020,morocco,1,0,0,MA,31.791702,-7.09262,1,0,0
1308,03/03/2020,morocco,1,0,0,MA,31.791702,-7.09262,0,0,0
1387,03/04/2020,morocco,1,0,0,MA,31.791702,-7.09262,0,0,0
1474,03/05/2020,morocco,2,0,0,MA,31.791702,-7.09262,1,0,0
1568,03/06/2020,morocco,2,0,0,MA,31.791702,-7.09262,0,0,0
1665,03/07/2020,morocco,2,0,0,MA,31.791702,-7.09262,0,0,0
1767,03/08/2020,morocco,2,0,0,MA,31.791702,-7.09262,0,0,0
1876,03/09/2020,morocco,2,0,0,MA,31.791702,-7.09262,0,0,0
1997,03/10/2020,morocco,3,1,0,MA,31.791702,-7.09262,1,0,1
2099,03/11/2020,morocco,5,1,0,MA,31.791702,-7.09262,2,0,0
2214,03/12/2020,morocco,6,1,0,MA,31.791702,-7.09262,1,0,0
2325,03/13/2020,morocco,7,1,1,MA,31.791702,-7.09262,1,1,0
2483,03/14/2020,morocco,17,1,1,MA,31.791702,-7.09262,10,0,0
2611,03/15/2020,morocco,28,1,1,MA,31.791702,-7.09262,11,0,0
2763,03/16/2020,morocco,29,1,1,MA,31.791702,-7.09262,1,0,0
2939,03/17/2020,morocco,38,2,1,MA,31.791702,-7.09262,9,0,1
3101,03/18/2020,morocco,49,2,1,MA,31.791702,-7.09262,11,0,0
3246,03/19/2020,morocco,63,2,1,MA,31.791702,-7.09262,14,0,0
3417,03/20/2020,morocco,77,3,1,MA,31.791702,-7.09262,14,0,1
3591,03/21/2020,morocco,96,3,3,MA,31.791702,-7.09262,19,2,0
3774,03/22/2020,morocco,115,4,3,MA,31.791702,-7.09262,19,0,1
3952,03/23/2020,morocco,143,4,5,MA,31.791702,-7.09262,28,2,0
4112,03/24/2020,morocco,170,5,6,MA,31.791702,-7.09262,27,1,1
4281,03/25/2020,morocco,225,6,7,MA,31.791702,-7.09262,55,1,1
4459,03/26/2020,morocco,275,11,8,MA,31.791702,-7.09262,50,1,5
4622,03/27/2020,morocco,345,23,11,MA,31.791702,-7.09262,70,3,12
4799,03/28/2020,morocco,402,25,11,MA,31.791702,-7.09262,57,0,2
3783,03/22/2020,mozambique,1,0,0,MZ,-18.665695,35.529562,1,0,0
3941,03/23/2020,mozambique,1,0,0,MZ,-18.665695,35.529562,0,0,0
4110,03/24/2020,mozambique,3,0,0,MZ,-18.665695,35.529562,2,0,0
4265,03/25/2020,mozambique,5,0,0,MZ,-18.665695,35.529562,2,0,0
4457,03/26/2020,mozambique,7,0,0,MZ,-18.665695,35.529562,2,0,0
4617,03/27/2020,mozambique,7,0,0,MZ,-18.665695,35.529562,0,0,0
4795,03/28/2020,mozambique,8,0,0,MZ,-18.665695,35.529562,1,0,0
4823,03/28/2020,ms zaandam,2,0,0,,,,2,0,0
2465,03/14/2020,namibia,2,0,0,,-22.957639999999998,18.49041,2,0,0
2609,03/15/2020,namibia,2,0,0,,-22.957639999999998,18.49041,0,0,0
2771,03/16/2020,namibia,2,0,0,,-22.957639999999998,18.49041,0,0,0
2919,03/17/2020,namibia,2,0,0,,-22.957639999999998,18.49041,0,0,0
3081,03/18/2020,namibia,2,0,0,,-22.957639999999998,18.49041,0,0,0
3244,03/19/2020,namibia,3,0,0,,-22.957639999999998,18.49041,1,0,0
3415,03/20/2020,namibia,3,0,0,,-22.957639999999998,18.49041,0,0,0
3575,03/21/2020,namibia,3,0,0,,-22.957639999999998,18.49041,0,0,0
3769,03/22/2020,namibia,3,0,0,,-22.957639999999998,18.49041,0,0,0
3939,03/23/2020,namibia,4,0,0,,-22.957639999999998,18.49041,1,0,0
4099,03/24/2020,namibia,7,0,2,,-22.957639999999998,18.49041,3,2,0
4266,03/25/2020,namibia,7,0,2,,-22.957639999999998,18.49041,0,0,0
4445,03/26/2020,namibia,8,0,2,,-22.957639999999998,18.49041,1,0,0
4618,03/27/2020,namibia,8,0,2,,-22.957639999999998,18.49041,0,0,0
4796,03/28/2020,namibia,8,0,2,,-22.957639999999998,18.49041,0,0,0
41,01/25/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,1,0,0
56,01/26/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
64,01/27/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
82,01/28/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
106,01/29/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
120,01/30/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
153,01/31/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
180,02/01/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
208,02/02/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
234,02/03/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
261,02/04/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
288,02/05/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
317,02/06/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
346,02/07/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
376,02/08/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
405,02/09/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
433,02/10/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
463,02/11/2020,nepal,1,0,0,NP,28.394857000000002,84.12400799999999,0,0,0
500,02/12/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,1,0
521,02/13/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
550,02/14/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
580,02/15/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
610,02/16/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
640,02/17/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
669,02/18/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
700,02/19/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
731,02/20/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
748,02/21/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
781,02/22/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
827,02/23/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
854,02/24/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
888,02/25/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
934,02/26/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
985,02/27/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
1039,02/28/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
1099,02/29/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
1162,03/01/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
1230,03/02/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
1307,03/03/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
1386,03/04/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
1473,03/05/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
1567,03/06/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
1664,03/07/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
1766,03/08/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
1875,03/09/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
1983,03/10/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
2097,03/11/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
2204,03/12/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
2326,03/13/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
2463,03/14/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
2595,03/15/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
2761,03/16/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
2917,03/17/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
3078,03/18/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
3228,03/19/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
3401,03/20/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
3576,03/21/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
3759,03/22/2020,nepal,1,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
3923,03/23/2020,nepal,2,0,1,NP,28.394857000000002,84.12400799999999,1,0,0
4098,03/24/2020,nepal,2,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
4267,03/25/2020,nepal,3,0,1,NP,28.394857000000002,84.12400799999999,1,0,0
4444,03/26/2020,nepal,3,0,1,NP,28.394857000000002,84.12400799999999,0,0,0
4619,03/27/2020,nepal,4,0,1,NP,28.394857000000002,84.12400799999999,1,0,0
4797,03/28/2020,nepal,5,0,1,NP,28.394857000000002,84.12400799999999,1,0,0
984,02/27/2020,netherlands,1,0,0,NL,52.132633,5.291266,1,0,0
1038,02/28/2020,netherlands,1,0,0,NL,52.132633,5.291266,0,0,0
1097,02/29/2020,netherlands,6,0,0,NL,52.132633,5.291266,5,0,0
1167,03/01/2020,netherlands,10,0,0,NL,52.132633,5.291266,4,0,0
1237,03/02/2020,netherlands,18,0,0,NL,52.132633,5.291266,8,0,0
1306,03/03/2020,netherlands,24,0,0,NL,52.132633,5.291266,6,0,0
1396,03/04/2020,netherlands,38,0,0,NL,52.132633,5.291266,14,0,0
1472,03/05/2020,netherlands,82,0,0,NL,52.132633,5.291266,44,0,0
1566,03/06/2020,netherlands,128,1,0,NL,52.132633,5.291266,46,0,1
1663,03/07/2020,netherlands,188,1,0,NL,52.132633,5.291266,60,0,0
1765,03/08/2020,netherlands,265,3,0,NL,52.132633,5.291266,77,0,2
1874,03/09/2020,netherlands,321,3,0,NL,52.132633,5.291266,56,0,0
1981,03/10/2020,netherlands,382,4,0,NL,52.132633,5.291266,61,0,1
2088,03/11/2020,netherlands,503,5,0,NL,52.132633,5.291266,121,0,1
2205,03/12/2020,netherlands,503,5,0,NL,52.132633,5.291266,0,0,0
2327,03/13/2020,netherlands,804,10,0,NL,52.132633,5.291266,301,0,5
2455,03/14/2020,netherlands,959,12,2,NL,52.132633,5.291266,155,2,2
2597,03/15/2020,netherlands,1135,20,2,NL,52.132633,5.291266,176,0,8
2759,03/16/2020,netherlands,1414,24,2,NL,52.132633,5.291266,279,0,4
2902,03/17/2020,netherlands,1708,43,2,NL,52.132633,5.291266,294,0,19
